MEM_USED,1436245462078,518526816
MEM_ALLOC_RATE,1436245462078,5185268
MEM_COMMITTED,1436245462078,746586112
MEM_MAX,1436245462078,5368709120
GC_TIME,1436245462078,224869
GC_COUNT,1436245462078,5062
MEM_USED,1436245463078,488116048
MEM_ALLOC_RATE,1436245463078,4881160
MEM_COMMITTED,1436245463078,746586112
MEM_MAX,1436245463078,5368709120
GC_TIME,1436245463078,224870
GC_COUNT,1436245463078,5063
MEM_USED,1436245464078,458757984
MEM_ALLOC_RATE,1436245464078,4587579
MEM_COMMITTED,1436245464078,746586112
MEM_MAX,1436245464078,5368709120
GC_TIME,1436245464078,224871
GC_COUNT,1436245464078,5064
MEM_USED,1436245465078,428349280
MEM_ALLOC_RATE,1436245465078,4283492
MEM_COMMITTED,1436245465078,746586112
MEM_MAX,1436245465078,5368709120
GC_TIME,1436245465078,224873
GC_COUNT,1436245465078,5065
MEM_USED,1436245466078,398987088
MEM_ALLOC_RATE,1436245466078,3989870
MEM_COMMITTED,1436245466078,746586112
MEM_MAX,1436245466078,5368709120
GC_TIME,1436245466078,224874
GC_COUNT,1436245466078,5066
MEM_USED,1436245467078,368580448
MEM_ALLOC_RATE,1436245467078,3685804
MEM_COMMITTED,1436245467078,746586112
MEM_MAX,1436245467078,5368709120
GC_TIME,1436245467078,224876
GC_COUNT,1436245467078,5067
MEM_USED,1436245468079,338171744
MEM_ALLOC_RATE,1436245468079,3381717
MEM_COMMITTED,1436245468079,746586112
MEM_MAX,1436245468079,5368709120
GC_TIME,1436245468079,224877
GC_COUNT,1436245468079,5068
MEM_USED,1436245469078,306714464
MEM_ALLOC_RATE,1436245469078,3067144
MEM_COMMITTED,1436245469078,746586112
MEM_MAX,1436245469078,5368709120
GC_TIME,1436245469078,224878
GC_COUNT,1436245469078,5069
MEM_USED,1436245470078,276305760
MEM_ALLOC_RATE,1436245470078,2763057
MEM_COMMITTED,1436245470078,746586112
MEM_MAX,1436245470078,5368709120
GC_TIME,1436245470078,224880
GC_COUNT,1436245470078,5070
MEM_USED,1436245471078,245897056
MEM_ALLOC_RATE,1436245471078,2458970
MEM_COMMITTED,1436245471078,746586112
MEM_MAX,1436245471078,5368709120
GC_TIME,1436245471078,224881
GC_COUNT,1436245471078,5071
MEM_USED,1436245472078,213391200
MEM_ALLOC_RATE,1436245472078,2133912
MEM_COMMITTED,1436245472078,746586112
MEM_MAX,1436245472078,5368709120
GC_TIME,1436245472078,224882
GC_COUNT,1436245472078,5072
MEM_USED,1436245473078,186126160
MEM_ALLOC_RATE,1436245473078,1861261
MEM_COMMITTED,1436245473078,746586112
MEM_MAX,1436245473078,5368709120
GC_TIME,1436245473078,224883
GC_COUNT,1436245473078,5073
MEM_USED,1436245474078,156768096
MEM_ALLOC_RATE,1436245474078,1567680
MEM_COMMITTED,1436245474078,746586112
MEM_MAX,1436245474078,5368709120
GC_TIME,1436245474078,224885
GC_COUNT,1436245474078,5074
MEM_USED,1436245475078,576198496
MEM_ALLOC_RATE,1436245475078,5761984
MEM_COMMITTED,1436245475078,746586112
MEM_MAX,1436245475078,5368709120
GC_TIME,1436245475078,224885
GC_COUNT,1436245475078,5074
MEM_USED,1436245476078,547886944
MEM_ALLOC_RATE,1436245476078,5478869
MEM_COMMITTED,1436245476078,746586112
MEM_MAX,1436245476078,5368709120
GC_TIME,1436245476078,224886
GC_COUNT,1436245476078,5075
MEM_USED,1436245477078,519575392
MEM_ALLOC_RATE,1436245477078,5195753
MEM_COMMITTED,1436245477078,746586112
MEM_MAX,1436245477078,5368709120
GC_TIME,1436245477078,224888
GC_COUNT,1436245477078,5076
MEM_USED,1436245478078,493360992
MEM_ALLOC_RATE,1436245478078,4933609
MEM_COMMITTED,1436245478078,746586112
MEM_MAX,1436245478078,5368709120
GC_TIME,1436245478078,224889
GC_COUNT,1436245478078,5077
MEM_USED,1436245479078,466098016
MEM_ALLOC_RATE,1436245479078,4660980
MEM_COMMITTED,1436245479078,746586112
MEM_MAX,1436245479078,5368709120
GC_TIME,1436245479078,224890
GC_COUNT,1436245479078,5078
MEM_USED,1436245480078,436737888
MEM_ALLOC_RATE,1436245480078,4367378
MEM_COMMITTED,1436245480078,746586112
MEM_MAX,1436245480078,5368709120
GC_TIME,1436245480078,224891
GC_COUNT,1436245480078,5079
MEM_USED,1436245481078,409474912
MEM_ALLOC_RATE,1436245481078,4094749
MEM_COMMITTED,1436245481078,746586112
MEM_MAX,1436245481078,5368709120
GC_TIME,1436245481078,224893
GC_COUNT,1436245481078,5080
MEM_USED,1436245482078,381161296
MEM_ALLOC_RATE,1436245482078,3811612
MEM_COMMITTED,1436245482078,746586112
MEM_MAX,1436245482078,5368709120
GC_TIME,1436245482078,224894
GC_COUNT,1436245482078,5081
MEM_USED,1436245483078,350754656
MEM_ALLOC_RATE,1436245483078,3507546
MEM_COMMITTED,1436245483078,746586112
MEM_MAX,1436245483078,5368709120
GC_TIME,1436245483078,224895
GC_COUNT,1436245483078,5082
MEM_USED,1436245484078,320345952
MEM_ALLOC_RATE,1436245484078,3203459
MEM_COMMITTED,1436245484078,746586112
MEM_MAX,1436245484078,5368709120
GC_TIME,1436245484078,224897
GC_COUNT,1436245484078,5083
MEM_USED,1436245485079,289937248
MEM_ALLOC_RATE,1436245485079,2899372
MEM_COMMITTED,1436245485079,746586112
MEM_MAX,1436245485079,5368709120
GC_TIME,1436245485079,224898
GC_COUNT,1436245485079,5084
MEM_USED,1436245486078,258479968
MEM_ALLOC_RATE,1436245486078,2584799
MEM_COMMITTED,1436245486078,746586112
MEM_MAX,1436245486078,5368709120
GC_TIME,1436245486078,224899
GC_COUNT,1436245486078,5085
MEM_USED,1436245487078,229119840
MEM_ALLOC_RATE,1436245487078,2291198
MEM_COMMITTED,1436245487078,746586112
MEM_MAX,1436245487078,5368709120
GC_TIME,1436245487078,224901
GC_COUNT,1436245487078,5086
MEM_USED,1436245488078,198711136
MEM_ALLOC_RATE,1436245488078,1987111
MEM_COMMITTED,1436245488078,746586112
MEM_MAX,1436245488078,5368709120
GC_TIME,1436245488078,224902
GC_COUNT,1436245488078,5087
MEM_USED,1436245489078,170399584
MEM_ALLOC_RATE,1436245489078,1703995
MEM_COMMITTED,1436245489078,746586112
MEM_MAX,1436245489078,5368709120
GC_TIME,1436245489078,224903
GC_COUNT,1436245489078,5088
MEM_USED,1436245490078,142088032
MEM_ALLOC_RATE,1436245490078,1420880
MEM_COMMITTED,1436245490078,746586112
MEM_MAX,1436245490078,5368709120
GC_TIME,1436245490078,224904
GC_COUNT,1436245490078,5089
MEM_USED,1436245491078,558372704
MEM_ALLOC_RATE,1436245491078,5583727
MEM_COMMITTED,1436245491078,746586112
MEM_MAX,1436245491078,5368709120
GC_TIME,1436245491078,224904
GC_COUNT,1436245491078,5089
MEM_USED,1436245492078,527964000
MEM_ALLOC_RATE,1436245492078,5279640
MEM_COMMITTED,1436245492078,746586112
MEM_MAX,1436245492078,5368709120
GC_TIME,1436245492078,224906
GC_COUNT,1436245492078,5090
MEM_USED,1436245493078,499650384
MEM_ALLOC_RATE,1436245493078,4996503
MEM_COMMITTED,1436245493078,746586112
MEM_MAX,1436245493078,5368709120
GC_TIME,1436245493078,224907
GC_COUNT,1436245493078,5091
MEM_USED,1436245494078,470292320
MEM_ALLOC_RATE,1436245494078,4702923
MEM_COMMITTED,1436245494078,746586112
MEM_MAX,1436245494078,5368709120
GC_TIME,1436245494078,224909
GC_COUNT,1436245494078,5092
MEM_USED,1436245495078,440932192
MEM_ALLOC_RATE,1436245495078,4409321
MEM_COMMITTED,1436245495078,746586112
MEM_MAX,1436245495078,5368709120
GC_TIME,1436245495078,224910
GC_COUNT,1436245495078,5093
MEM_USED,1436245496078,411572064
MEM_ALLOC_RATE,1436245496078,4115720
MEM_COMMITTED,1436245496078,746586112
MEM_MAX,1436245496078,5368709120
GC_TIME,1436245496078,224911
GC_COUNT,1436245496078,5094
MEM_USED,1436245497078,383260512
MEM_ALLOC_RATE,1436245497078,3832605
MEM_COMMITTED,1436245497078,746586112
MEM_MAX,1436245497078,5368709120
GC_TIME,1436245497078,224913
GC_COUNT,1436245497078,5095
MEM_USED,1436245498078,277354336
MEM_ALLOC_RATE,1436245498078,2773543
MEM_COMMITTED,1436245498078,746586112
MEM_MAX,1436245498078,5368709120
GC_TIME,1436245498078,224914
GC_COUNT,1436245498078,5096
MEM_USED,1436245499078,277354336
MEM_ALLOC_RATE,1436245499078,2773543
MEM_COMMITTED,1436245499078,746586112
MEM_MAX,1436245499078,5368709120
GC_TIME,1436245499078,224914
GC_COUNT,1436245499078,5096
MEM_USED,1436245500078,277354336
MEM_ALLOC_RATE,1436245500078,2773543
MEM_COMMITTED,1436245500078,746586112
MEM_MAX,1436245500078,5368709120
GC_TIME,1436245500078,224914
GC_COUNT,1436245500078,5096
MEM_USED,1436245501078,277354336
MEM_ALLOC_RATE,1436245501078,2773543
MEM_COMMITTED,1436245501078,746586112
MEM_MAX,1436245501078,5368709120
GC_TIME,1436245501078,224914
GC_COUNT,1436245501078,5096
MEM_USED,1436245502078,277354336
MEM_ALLOC_RATE,1436245502078,2773543
MEM_COMMITTED,1436245502078,746586112
MEM_MAX,1436245502078,5368709120
GC_TIME,1436245502078,224914
GC_COUNT,1436245502078,5096
MEM_USED,1436245503079,277354336
MEM_ALLOC_RATE,1436245503079,2773543
MEM_COMMITTED,1436245503079,746586112
MEM_MAX,1436245503079,5368709120
GC_TIME,1436245503079,224914
GC_COUNT,1436245503079,5096
MEM_USED,1436245504078,277354336
MEM_ALLOC_RATE,1436245504078,2773543
MEM_COMMITTED,1436245504078,746586112
MEM_MAX,1436245504078,5368709120
GC_TIME,1436245504078,224914
GC_COUNT,1436245504078,5096
MEM_USED,1436245505078,277354336
MEM_ALLOC_RATE,1436245505078,2773543
MEM_COMMITTED,1436245505078,746586112
MEM_MAX,1436245505078,5368709120
GC_TIME,1436245505078,224914
GC_COUNT,1436245505078,5096
MEM_USED,1436245506078,277354336
MEM_ALLOC_RATE,1436245506078,2773543
MEM_COMMITTED,1436245506078,746586112
MEM_MAX,1436245506078,5368709120
GC_TIME,1436245506078,224914
GC_COUNT,1436245506078,5096
MEM_USED,1436245507078,277354336
MEM_ALLOC_RATE,1436245507078,2773543
MEM_COMMITTED,1436245507078,746586112
MEM_MAX,1436245507078,5368709120
GC_TIME,1436245507078,224914
GC_COUNT,1436245507078,5096
MEM_USED,1436245508078,277354336
MEM_ALLOC_RATE,1436245508078,2773543
MEM_COMMITTED,1436245508078,746586112
MEM_MAX,1436245508078,5368709120
GC_TIME,1436245508078,224914
GC_COUNT,1436245508078,5096
MEM_USED,1436245509078,277354336
MEM_ALLOC_RATE,1436245509078,2773543
MEM_COMMITTED,1436245509078,746586112
MEM_MAX,1436245509078,5368709120
GC_TIME,1436245509078,224914
GC_COUNT,1436245509078,5096
MEM_USED,1436245510078,277354336
MEM_ALLOC_RATE,1436245510078,2773543
MEM_COMMITTED,1436245510078,746586112
MEM_MAX,1436245510078,5368709120
GC_TIME,1436245510078,224914
GC_COUNT,1436245510078,5096
MEM_USED,1436245511078,277354336
MEM_ALLOC_RATE,1436245511078,2773543
MEM_COMMITTED,1436245511078,746586112
MEM_MAX,1436245511078,5368709120
GC_TIME,1436245511078,224914
GC_COUNT,1436245511078,5096
MEM_USED,1436245512078,277354336
MEM_ALLOC_RATE,1436245512078,2773543
MEM_COMMITTED,1436245512078,746586112
MEM_MAX,1436245512078,5368709120
GC_TIME,1436245512078,224914
GC_COUNT,1436245512078,5096
NODE_EXPANSIONS,1436245512978,0
POOL_USAGE,1436245512978,0
NODE_RE_EXPANSIONS,1436245512978,0
TRANSITION_RATE,1436245512978,0
NODE_EXPANSIONS,1436245512979,0
POOL_USAGE,1436245512979,0
NODE_RE_EXPANSIONS,1436245512979,0
TRANSITION_RATE,1436245512979,0
NODE_EXPANSIONS,1436245512979,0
POOL_USAGE,1436245512979,0
NODE_RE_EXPANSIONS,1436245512979,0
TRANSITION_RATE,1436245512979,0
NODE_EXPANSIONS,1436245512980,0
POOL_USAGE,1436245512980,0
NODE_RE_EXPANSIONS,1436245512980,0
TRANSITION_RATE,1436245512980,0
NODE_EXPANSIONS,1436245512980,0
POOL_USAGE,1436245512980,0
NODE_RE_EXPANSIONS,1436245512980,0
TRANSITION_RATE,1436245512980,0
NODE_EXPANSIONS,1436245512980,0
POOL_USAGE,1436245512980,0
NODE_RE_EXPANSIONS,1436245512980,0
TRANSITION_RATE,1436245512980,0
NODE_EXPANSIONS,1436245512980,0
POOL_USAGE,1436245512980,0
NODE_RE_EXPANSIONS,1436245512980,0
TRANSITION_RATE,1436245512980,0
NODE_EXPANSIONS,1436245512981,0
POOL_USAGE,1436245512981,0
NODE_RE_EXPANSIONS,1436245512981,0
TRANSITION_RATE,1436245512981,0
NODE_EXPANSIONS,1436245512981,0
POOL_USAGE,1436245512981,0
NODE_RE_EXPANSIONS,1436245512981,0
TRANSITION_RATE,1436245512981,0
NODE_EXPANSIONS,1436245512981,0
POOL_USAGE,1436245512981,0
NODE_RE_EXPANSIONS,1436245512981,0
TRANSITION_RATE,1436245512981,0
NODE_EXPANSIONS,1436245512982,0
POOL_USAGE,1436245512982,0
NODE_RE_EXPANSIONS,1436245512982,0
TRANSITION_RATE,1436245512982,0
NODE_EXPANSIONS,1436245512982,1
POOL_USAGE,1436245512982,0
NODE_RE_EXPANSIONS,1436245512982,0
TRANSITION_RATE,1436245512982,0
STACKED_SELECT,1436245512982,1
STACKED_EXPAND,1436245512982,5
STACKED_GET_SLOT,1436245512982,5
STACKED_ROLLOUT,1436245512982,99
STACKED_BACKPROP,1436245512982,100
NODE_EXPANSIONS,1436245512982,1
POOL_USAGE,1436245512982,0
NODE_RE_EXPANSIONS,1436245512982,0
TRANSITION_RATE,1436245512982,0
NODE_EXPANSIONS,1436245512982,2
POOL_USAGE,1436245512982,0
NODE_RE_EXPANSIONS,1436245512982,0
TRANSITION_RATE,1436245512982,0
STACKED_SELECT,1436245512982,1
STACKED_EXPAND,1436245512982,15
STACKED_GET_SLOT,1436245512982,15
STACKED_ROLLOUT,1436245512982,99
STACKED_BACKPROP,1436245512982,100
NODE_EXPANSIONS,1436245512984,6
POOL_USAGE,1436245512984,0
NODE_RE_EXPANSIONS,1436245512984,0
TRANSITION_RATE,1436245512984,0
STACKED_SELECT,1436245512984,3
STACKED_EXPAND,1436245512984,15
STACKED_GET_SLOT,1436245512984,15
STACKED_ROLLOUT,1436245512984,99
